Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Cost,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
PUM530189,Women,Training,Puma Fuse 2.0 W,4,1,7110,3960,36.8,,22/01/2024,Retail,Lucknow,
PUM933460,Women,Running,Puma Magnify Nitro 2 W,7,37,4230,2100,24,283767.93,31/12/2023,Retail,Channai,206067.93
PUM315769,Kids,Basketball,Puma Suede Jr,6,30,13880,7520,42.6,239013.6,45216,Online,Delhi,13413.6
PUM321946,Men,Soccer,Puma Velocity Nitro 3,12,8,3520,1460,38.9,17205.76,45049,Retail,Mubmai,5525.76
PUM497298,Women,Training,Puma Future Ultimate FG W,5,42,18910,7470,41.6,463824.48,44720,Retail,Kolkata,-336358.16
PUM899863,Women,Running,Puma Future Ultimate FG W,11,15,7050,3110,6.6,98770.5,45482,Online,PUNE,52120.5
PUM912790,Kids,Basketball,Puma Smash v2 Jr,8,4,10240,5350,21.8,32030.72,45138,Retail,Kolkatta,10630.72
PUM955505,Kids,Training,Puma Rise Jr,8,21,12840,,27.2,-42774.03,44801,Online,Ahmadabad,
PUM756221,Kids,Basketball,Puma Suede Jr,11,14,5630,2650,10.4,70622.72,45632,Online,Chennai,33522.72
PUM233620,Men,Training,Puma Stewie 2,12,45,19520,11280,22.2,683395.2,45569,Online,BANGALORE,175795.2
PUM163653,Men,Running,Puma Magnify Nitro 2,12,29,12090,6850,18.8,284695.32,45419,Retail,ahmedabad,86045.32
PUM979815,Men,Running,Puma Suede Classic XXI,13,37,,2750,-0.3,,45225,Online,Lucknow,
PUM770039,Men,Football,Puma Velocity Nitro 3,11,11,6260,2350,15.8,57980.12,27-05-2024,Retail,Hyderabad,32130.12
PUM745073,Women,Running,Puma Velocity Nitro 3 W,11,23,6990,0,2.3,157072.29,45050,Online,Mumbay,
PUM712549,Kids,Lifestyle,Puma Softride Enzo Neo Jr,13,2,3680,1970,-2,7507.2,44796,Retail,Bangalore,3567.2
PUM274456,Men,BasketBall,Puma Deviate Elite 3,6,37,11990,5070,31.2,788255.15,44690,Online,Ahmedabad,
PUM729569,Women,Lifestyle,Puma Suede Mayu W,11,23,13920,7290,-0.6,706226.33,44851,Retail,CHENNAI,538556.33
PUM165091,Kids,Basketball,Puma Turin Jr,12,16,10400,5940,23.7,126963.2,45157,Online,hyderabad,31923.2
PUM550797,Women,Basketball,Puma All-Pro Nitro W,5,31,6080,2800,9.6,369006.49,45653,Online,Channai,282206.49
PUM549607,Kids,Life Style,Puma Softride Enzo Neo Jr,9,3,6270,3160,25,14107.5,,Retail,Jaipur,4627.5
PUM170012,Women,Life Style,Puma Run XX Nitro 2,11,40,6330,2730,28,-65774.29,45297,Online,Bangaluru,-595139.44
PUM215065,Kids,Running,Puma Evolve Run Mesh Jr,11,33,4870,2830,17.5,132585.75,44658,Retail,PUNE,39195.75
PUM164580,Kids,Lifestyle,Puma Rise Jr,4,5,4470,1860,46.2,-1389.02,44786,Retail,lucknow,-32824.41
PUM242064,Men,Basketball,Puma Orbit FG,7,31,10830,6320,21.3,264219.51,45055,Retail,,68299.51
PUM388890,Men,Soccer,Puma Eternity Nitro 2,9,29,10000,4650,46.2,156020,45467,Retail,PUNE,21170
PUM159418,Men,Training,Puma Retaliate 2,9,11,15590,9250,-0.9,173033.41,44577,Online,Pune,71283.41
PUM291029,Kids,Soccer,Puma Suede Jr,4,38,3320,1490,21.1,99540.24,45034,Online,jaipur,42920.24
PUM139632,Women,Lifestyle,Puma Velocity Nitro 3 W,5,14,8020,3260,29.1,79606.52,44646,Online,MUMBAI,33966.52
PUM386643,Men,Basketball,Puma RS-X,6,32,18740,6720,111.8,-70762.24,44688,Retail,Channai,-285802.24
PUM532424,Men,Basketball,Puma Magnify Nitro 2,12,17,12750,7310,48.7,111192.75,45189,Online,BANGALORE,-13077.25
PUM101220,Kids,Basketball,Puma Attacanto Jr,11,8,8020,3460,44.6,35544.64,25-12-2022,Online,Ahmedabad,7864.64
PUM835511,Men,Running,Puma Softride Premier,6,4,7530,2850,45.9,16294.92,28-07-2024,Retail,kolkata,4894.92
PUM540652,Women,Running,Puma Velocity Nitro 3 W,11,9,5390,3040,29.9,34005.51,44754,Retail,Chennai,6645.51
PUM253970,Women,Training,Puma Vikky v3,4,45,13590,7880,35.9,392003.55,44667,Retail,Mubmai,37403.55
PUM407645,Men,Running,Puma Attacanto FG,12,23,11860,4350,40.1,163395.22,,Online,ahmedabad,63345.22
PUM121045,Women,Training,Puma Softride Ruby W,4,24,9710,5320,14.5,199249.2,45440,In-Store,Lucknow,222775.28
PUM146852,Women,Basketball,Puma All-Pro Nitro W,12,48,5330,2040,45.9,138409.44,44571,Retail,CHENNAI,40489.44
PUM129515,Kids,Soccer,Puma Pacer Future Jr,5,36,5100,2990,47.1,97124.4,44572,Retail,,-10515.6
PUM463378,Women,BasketBall,Puma Future Ultimate FG W,4,32,9720,5100,20.6,246965.76,44758,Online,Kolkata,83765.76
PUM224256,Kids,Running,Puma Attacanto Jr,,43,6240,3180,-2.7,539900.86,21-09-2022,web,Lucknow,403160.86
PUM472625,Kids,Training,Puma Rise Jr,5,14,4830,2610,6.4,177727.3,45045,Online,jaipur,141187.3
PUM771255,Women,Soccer,Puma Stewie 2 Team W,6,50,8730,4370,14.8,371898,44877,Online,Ahemdabad,153398
PUM659209,female,Soccer,Puma Run XX Nitro 2,12,24,12170,6030,12.1,256738.32,45205,Retail,Hyderabad,112018.32
PUM560359,Men,Soccer,Puma Ultra Ultimate FG,10,20,5460,2510,23.4,83647.2,45062,Retail,Hydrabad,33447.2
PUM751325,Women,Training,Puma All-Pro Nitro W,13,29,7910,4280,21.2,531680.13,45283,Retail,bangalore,-1049668.32
PUM700583,Kids,Basketball,Puma Playmaker Pro Jr,,29,5680,2400,19.2,133093.76,44602,Retail,Pune,63493.76
PUM946885,Women,Lifestyle,Puma Deviate Elite 3 W,11,50,6040,2650,44.1,168818,44925,Online,Ahmedabad,36318
PUM274912,Women,Soccer,Puma Future Ultimate FG W,4,32,14090,8210,33.5,299835.2,44884,Retail,JAIPUR,37115.2
PUM871137,Women,Lifestyle,Puma Ella W,7,,3690,2170,40.2,,27-10-2024,Online,Chenai,
PUM451525,Kids,Running,Puma Playmaker Pro Jr,13,5,11670,4450,0.4,-47300.61,45175,Retail,Hyderabad,-69550.61
PUM968485,Women,Running,Puma All-Pro Nitro W,7,5,6930,3260,17.2,28690.2,45444,Retail,mumbai,12390.2
PUM351723,Women,Basketball,Puma Suede Mayu W,10,43,7720,4520,39.1,202163.64,45333,Online,,7803.64
PUM689708,Kids,Basketball,Puma Smash v2 Jr,8,14,18130,9860,-4.7,265749.54,44688,Online,Lucnow,127709.54
PUM905564,Women,Run,Puma Cali Dream,12,14,7780,3300,5.5,,,Retail,Bangalore,
PUM578420,Women,Running,Puma ForeverRun Nitro,11,22,5090,2310,24.1,84992.82,45221,Retail,JAIPUR,34172.82
PUM489434,Kids,Soccer,Puma Softride Enzo Neo Jr,11,49,11740,,6.7,1471008.12,,Online,Bengaluru,
PUM741310,male,RUNNING,Puma Better Foam Prowl,12,25,4120,1500,43.7,57989,44721,Retail,Dehli,20489
PUM274564,Kids,Soccer,Puma Suede Jr,12,32,4720,1660,27.8,197697.72,44562,Retail,CHENNAI,144577.72
PUM243507,Men,Lifestyle,Puma Velocity Nitro 3,13,16,7820,3630,49.3,63435.84,45654,Online,ahmedabad,5355.84
PUM411818,Kids,Soccer,Puma Pacer Future Jr,6,42,13690,6560,5.5,543356.1,44575,Online,Chennai,267836.1
PUM325973,Men,Soccer,Puma Magnify Nitro 2,10.5,41,14930,8830,9.4,554589.78,45062,Retail,Jaipure,192559.78
PUM466190,Kids,Training,Puma Evolve Run Mesh Jr,10,35,9290,4740,43.6,183384.6,44569,Online,Hyderabad,17484.6
PUM654027,Kids,Running,Puma Future 7 Play FG Jr,11,21,5600,2510,24.6,88670.4,45462,Online,PUNE,35960.4
PUM284246,Men,Running,Puma King Platinum 21,5,3,3680,1390,14.8,9406.08,45052,Retail,Ahemdabad,5236.08
PUM968576,Kids,Soccer,Puma Attacanto Jr,5,23,5040,2370,32.4,78361.92,44991,Retail,BANGALORE,23851.92
PUM646773,Men,Lifestyle,Puma Deviate Elite 3,5,20,9880,3730,7.7,182384.8,44928,Retail,Ahmadabad,107784.8
PUM742501,Men,Soccer,Puma Deviate Elite 3,6,6,6950,2810,14.9,,45585,Retail,Hydrabad,
PUM210436,Kids,Running,Puma Softride Rift Jr,7,19,5300,2140,32.6,67871.8,,Retail,delhi,27211.8
PUM443909,Women,Football,Puma Future Ultimate FG W,7,29,7960,3680,22.9,177977.64,14/08/2022,Online,CHENNAI,71257.64
PUM244598,Kids,Soccer,Puma Future 7 Play FG Jr,6,46,5350,2770,40.9,145445.1,45528,Retail,Bangaluru,18025.1
PUM416639,Kids,Soccer,Puma Attacanto Jr,5,11,6390,2950,121.1,-14831.19,44776,Retail,Chenai,-47281.19
PUM671805,Women,Basketball,Puma Deviate Elite 3 W,8,18,5220,1980,134.1,-32040.36,45464,Online,Chennai,-67680.36
PUM403924,Men,Running,Puma Smash v2,7,42,7850,,22.1,742934.81,44624,Online,Jaipur,
PUM171844,child,Training,Puma Playmaker Pro Jr,13,48,6220,3060,40.4,177941.76,44627,Online,Bengaluru,31061.76
PUM946088,Women,Lifestyle,Puma Magnify Nitro 2 W,5,37,6880,2760,35.3,164700.32,45596,Retail,pune,62580.32
PUM666052,Kids,Soccer,Puma Attacanto Jr,6,28,12690,6770,25.2,265779.36,30/05/2023,Online,Bangalore,76219.36
PUM509486,Men,Training,Puma All-Pro Nitro,8,47,0,2400,45.9,,45618,Online,Chennai,
PUM338238,Kids,Soccer,Puma Pacer Future Jr,10,15,11420,5630,18.9,371895.03,45252,Online,pune,287445.03
PUM322736,Kids,Soccer,Puma Softride Rift Jr,9,1,7340,3580,44,7922.17,44768,Online,PUNE,4342.17
PUM988937,Women,Soccer,Puma King Pro FG W,12,49,5160,2670,45.8,137039.28,45237,Online,Channai,
PUM998920,Men,basketball,Puma Fuse 2.0,13,46,12480,0,8.7,524135.04,,Online,delhi,
PUM107274,Kids,Basket Ball,Puma Smash v2 Jr,5,38,7350,4200,-4,560236.25,,Retail,Ahmadabad,400636.25
PUM869521,Women,Soccer,Puma Softride Ruby W,4,39,3940,1780,15.6,129689.04,44679,Retail,mumbai,60269.04
PUM833331,Women,Training,Puma Cali Dream,11,13,11070,6480,33.7,-67881.05,44869,Online,Lucknow,-152121.05
PUM692808,Kids,Training,Puma Softride Rift Jr,11,10,16510,6460,37.1,103847.9,45601,Online,Pune,39247.9
PUM331241,Men,Basketball,Puma Retaliate 2,8,45,5110,1980,32.7,154756.35,13-06-2023,Online,PUNE,
PUM850078,Kids,Running,Puma Evolve Run Mesh Jr,11,49,5630,2650,29.9,193384.87,45454,Retail,Hydrabad,231612.17
PUM855353,Kids,Lifestyle,Puma Softride Rift Jr,13,5,6410,2630,38.5,19710.75,15-01-2023,Retail,Channai,6560.75
PUM980673,Kids,Training,Puma Softride Enzo Neo Jr,5,7,6700,3750,44.8,25888.8,,Retail,CHENNAI,
PUM188109,Kids,Training,Puma Suede Jr,13,27,9080,4920,39.7,147831.48,45642,Online,Channai,14991.48
PUM142005,Kids,Training,Puma Playmaker Pro Jr,,31,7420,4260,7.6,212538.48,44957,Retail,LUCKNOW,80478.48
PUM722085,Men,Soccer,Puma Suede Classic XXI,5,48,15000,8690,6.3,1298163.85,45656,web,pune,881043.85
PUM147489,Kids,Training,Puma Anzarun Lite Jr,13,17,8490,3650,43.1,82123.77,44659,Online,,20073.77
PUM671351,Men,Soccer,Puma Suede Classic XXI,6,28,9650,5330,23.7,466359.39,16/04/2024,Retail,Kolkatta,317119.39
PUM895894,Women,Training,Puma Kyron W,13,46,9370,4800,7.6,398262.48,44670,Retail,Dellhi,177462.48
PUM170986,Kids,Soccer,Puma Evolve Run Mesh Jr,9.5,3,17640,8590,5.9,49797.72,45329,Online,LUCKNOW,24027.72
PUM447931,Women,Soccer,Puma Future Ultimate FG W,,18,11700,6340,22.2,163846.8,14/06/2022,Online,Kolkatta,49726.8
PUM200595,Men,Training,Puma Better Foam Prowl,8,-8,3580,1590,14.9,,44848,Retail,Jaipur,
PUM575895,Men,Soccer,Puma Liberate Nitro 2,11,5,9310,4640,5.7,43896.65,45231,Retail,mumbai,20696.65
PUM549218,Men,Lifestyle,Puma RS-X,13,4,4440,2370,42.7,10176.48,45237,Online,Chennai,696.48
PUM661406,Kids,Running,Puma Playmaker Pro Jr,10,13,19730,11760,18.8,208269.88,45511,Online,Delhi,55389.88
PUM487593,Men,lifestyle,Puma Orbit FG,6,15,10490,5140,13.4,136265.1,44984,Online,bangalore,59165.1
PUM637463,Kids,Training,Puma Suede Jr,,-8,9660,4110,26.6,,45486,Retail,Lucnow,
PUM414363,MEN,Lifestyle,Puma MB.03,4,40,8690,4380,7.5,321530,,Retail,Ahemdabad,146330
PUM914116,Men,RUNNING,Puma Fuse 2.0,,36,18560,8870,19.5,537868.8,45054,Online,delhi,218548.8
PUM289513,Men,Basketball,Puma Future Rider,12,1,6360,2700,18.7,5170.68,28-09-2023,Online,Jaipure,2470.68
PUM922452,Women,Soccer,Puma Stewie 2 Team W,11,49,7570,3320,7.4,343481.18,45127,Retail,Channai,180801.18
PUM520967,Women,Soccer,Puma Future Ultimate FG W,10,,15620,7360,11.2,,27/04/2023,Retail,,
PUM226795,Men,Soccer,Puma Scoot Zeros,7,13,16460,7740,13.1,185948.62,44693,Online,Jaipure,85328.62
PUM563421,Men,Run,Puma Liberate Nitro 2,7,47,4010,1910,36,120620.8,44964,Online,Jaipure,30850.8
PUM866096,Women,Basketball,Puma Retaliate 2 W,9,38,0,3460,4.6,,45262,Online,delhi,
PUM172866,Men,Training,Puma Ultra Ultimate FG,7,7,6480,3560,2.9,44044.56,44742,Online,Bangalore,19124.56
PUM995635,Kids,Basketball,Puma Softride Enzo Neo Jr,7,4,16810,6490,46.5,35973.4,45391,Online,jaipur,10013.4
PUM744354,Women,Training,Puma King Pro FG W,4,29,9090,4120,29.1,186899.49,27/12/2023,Retail,Calcutta,67419.49
PUM234580,Men,Lifestyle,Puma Fuse 2.0,8,8,9380,4450,2.9,72863.84,44777,Retail,PUNE,37263.84
PUM328269,Kids,Running,Puma Pacer Future Jr,5,32,8960,3580,11.4,254033.92,45140,Retail,Hydrabad,139473.92
PUM779104,Kids,Soccer,Puma King Match Jr FG,8,40,9350,5150,9.8,337348,45204,Online,Calcutta,131348
PUM798797,Men,Soccer,Puma Clyde All-Pro,5,39,9240,4930,-4,-340200.71,44988,Online,Kolkata,-532470.71
PUM485989,Women,Lifestyle,Puma Ella W,10,12,,1520,48,,44724,Retail,delhi,
PUM305376,KIDS,Running,Puma Rise Jr,8,27,5750,2070,29.5,109451.25,45368,Online,Jaipure,53561.25
PUM544956,Kids,Lifestyle,Puma Softride Enzo Neo Jr,8,33,6880,3680,32.1,154160.16,45134,Retail,Bangalore,32720.16
PUM656887,Men,Lifestyle,Puma Clyde All-Pro,10,22,2520,1160,22.8,42799.68,45439,Retail,Jaipur,
PUM708555,Men,Lifestyle,Puma Deviate Elite 3,6,37,9930,5080,36.6,232937.94,18-05-2024,Retail,pune,44977.94
PUM528801,Women,Basketball,Puma Velocity Nitro 3 W,5,1,14770,7790,11.6,13056.68,45606,Online,pune,31372.3
PUM546582,Kids,Lifestyle,Puma Smash v2 Jr,4,43,8080,3080,18.7,282468.72,44939,Retail,Ahmadabad,150028.72
PUM964119,Kids,Training,Puma Attacanto Jr,9,25,14660,5470,18,300530,44835,Retail,Hydrabad,163780
PUM317954,Men,Running,Puma RS-X,9,44,5810,3070,19.8,205023.28,45428,Online,Lucnow,69943.28
PUM712638,Kids,Lifestyle,Puma Softride Rift Jr,7,30,,1950,2.4,,44624,Retail,Kolkata,
PUM901415,Kids,Lifestyle,Puma Evolve Run Mesh Jr,12,31,14060,7390,2.2,426271.08,45302,Retail,PUNE,197181.08
PUM529914,Kids,Soccer,Puma Pacer Future Jr,7,,7820,4250,8.3,,44670,Retail,delhi,
PUM473394,Kids,Soccer,Puma King Match Jr FG,7,7,18240,,50,63840,45420,Online,Calcutta,
PUM503986,Men,Basketball,Puma Retaliate 2,13,21,16650,8810,21.1,275873.85,31-08-2024,Online,Pune,90863.85
PUM751310,Women,Training,Puma Future Ultimate FG W,5,7,4380,,11.8,27042.12,44753,Online,PUNE,
PUM531720,Women,Basketball,Puma Stewie 2 Team W,,8,4110,1920,-3.5,55955.11,44713,Retail,BANGALORE,40595.11
PUM926982,Kids,Lifestyle,Puma Suede Jr,8,,4000,2200,39.4,,15/05/2022,Online,pune,
PUM148234,Women,BasketBall,Puma Vikky v3,13,4,16160,8730,11.6,57141.76,45314,Retail,Chennai,22221.76
PUM850501,Kids,Training,Puma Smash v2 Jr,6,50,4440,1570,34.8,144744,45140,Online,Lucnow,66244
PUM188142,Kids,Lifestyle,Puma Pacer Future Jr,9,11,4040,2070,15.7,37462.92,45338,Online,Mumbai,14692.92
PUM732351,Men,Soccer,Puma Velocity Nitro 3,11,10,7070,2750,40.5,42066.5,44828,Retail,lucknow,14566.5
PUM657471,Kids,Basketball,Puma Turin Jr,10,32,4780,2750,13.1,132922.24,44999,Online,Chennai,44922.24
PUM228543,Women,Running,Puma Velocity Nitro 3 W,5,-8,10000,4660,16.1,,44883,Retail,delhi,
PUM564576,Men,Basketball,Puma Ultra Ultimate FG,8,50,4040,2250,33.7,133926,45087,Online,Lucknow,21426
PUM972837,men,Basketball,Puma Velocity Nitro 3,6,46,16970,9240,19.6,627618.48,44624,Retail,Lucknow,202578.48
PUM783200,Kids,Training,Puma Playmaker Pro Jr,5,14,17850,9860,27.7,180677.7,45088,ONLINE,PUNE,42637.7
PUM372808,Kids,Soccer,Puma Turin Jr,11,41,10330,5220,41.7,246917.99,45136,Retail,Ahmadabad,32897.99
PUM266701,Men,Lifestyle,Puma Orbit FG,9,33,17440,7360,27.2,418978.56,44918,Retail,lucknow,176098.56
PUM655565,Men,Soccer,Puma Smash v2,8,42,17660,8910,0,741720,44610,Retail,Jaipure,2171619.86
PUM710242,Kids,Run,Puma Rise Jr,6,23,12400,5070,35.3,184524.4,45339,Retail,Delhi,67914.4
PUM345317,Kids,Running,Puma Pacer Future Jr,7,50,19780,,21.1,780321,45037,Online,,
PUM971498,Women,Soccer,Puma All-Pro Nitro W,5,1,6040,2220,3.5,5828.6,44654,Online,Bangaluru,3608.6
PUM535240,Kids,Running,Puma Pacer Future Jr,7,46,9650,4460,8.6,405724.6,44829,Online,ahmedabad,200564.6
PUM624272,Women,Soccer,Puma All-Pro Nitro W,5,46,16380,8420,20,602784,44991,ONLINE,Hyderabad,
PUM307324,Kids,Basketball,Puma Softride Rift Jr,12,23,10990,6070,33.5,168092.05,44750,Online,ahmedabad,28482.05
PUM461038,Kids,Soccer,Puma Smash v2 Jr,XL,,11550,4240,5.7,,45171,Retail,CHENNAI,
PUM563306,Women,Running,Puma All-Pro Nitro W,8,20,12290,5330,141.4,-101761.2,44841,Online,Dehli,-208361.2
PUM266951,Women,Basketball,Puma Suede Mayu W,10,10,4830,2400,30.2,33713.4,45486,Retail,PUNE,9713.4
PUM106401,female,Basketball,Puma Suede Mayu W,8,29,6650,3530,17.9,158329.85,44903,Retail,Chennai,55959.85
PUM266775,Women,Basketball,Puma Retaliate 2 W,6,12,7400,3410,2.4,86668.8,45378,Online,Kolkata,45748.8
PUM795114,Kids,Lifestyle,Puma Softride Enzo Neo Jr,7,2,5410,2520,19.3,8731.74,45559,ONLINE,,3691.74
PUM311253,Men,Lifestyle,Puma Velocity Nitro 3,7,39,8660,5000,38.6,207372.36,44912,Retail,kolkata,12372.36
PUM666105,Women,Lifestyle,Puma Vikky v3,5,28,4120,2040,27.7,83405.28,45536,Retail,Lucknow,26285.28
PUM999186,Women,Life Style,Puma Vikky v3,5,6,8120,0,41.7,28403.76,44845,Retail,Hydrabad,
PUM375649,Kids,Running,Puma Anzarun Lite Jr,8,26,7400,4040,21,151996,45602,Retail,Chenai,46956
PUM858119,Men,Basketball,Puma MB.03,13,,7070,4100,7.5,,45435,Retail,Delhi,
PUM624128,Women,Basketball,Puma Fuse 2.0 W,10,45,5020,2040,3.4,218219.4,44569,Online,Lucknow,126419.4
PUM156978,Men,Basketball,Puma Smash v2,5,-10,12850,6900,36.6,,45523,Online,delhi,
PUM732313,Kids,Basketball,Puma Playmaker Pro Jr,,33,11950,4920,18.7,320606.55,44791,Online,jaipur,158246.55
PUM559408,Kids,Lifestyle,Puma Smash v2 Jr,7,39,10250,5270,4.7,380961.75,45107,Retail,LUCKNOW,175431.75
PUM627108,Men,Soccer,Puma Suede Classic XXI,N/A,25,12950,5450,23.3,248316.25,45159,Online,MUMBAI,112066.25
PUM399487,Women,Soccer,Puma King Pro FG W,12,26,3540,1240,15.4,168042.48,24-06-2022,Online,ahmedabad,135802.48
PUM368065,Kids,Training,Puma Suede Jr,7,31,8160,4320,29.9,177324.96,45543,Online,Mubmai,43404.96
PUM819723,Men,Lifestyle,Puma Fuse 2.0,10,31,7150,3500,27.3,161139.55,28-11-2024,Online,Dellhi,52639.55
PUM747047,Men,lifestyle,Puma Better Foam Prowl,10,30,8950,4780,39.9,161368.5,44562,Retail,Calcutta,17968.5
PUM452732,Kids,Lifestyle,Puma Attacanto Jr,11,13,3880,1580,24.1,38283.96,44956,Online,LUCKNOW,17743.96
PUM697411,Women,Running,Puma King Pro FG W,,24,5860,2780,42.1,81430.56,45582,Online,hyderabad,14710.56
PUM530398,Kids,lifestyle,Puma Turin Jr,11,19,4000,0,29.4,53656,45197,Online,,
PUM733870,Men,Running,Puma Magnify Nitro 2,,14,7990,4390,9.7,101009.58,,Retail,Hyderabad,39549.58
PUM916674,Kids,Basketball,Puma Future 7 Play FG Jr,11,46,9770,4930,10.6,401781.48,21-09-2024,Retail,pune,175001.48
PUM166343,Men,Training,Puma Future Rider,7,44,16790,9670,-3.7,766094.12,17-08-2023,Retail,Bangalore,340614.12
PUM135730,Men,Basketball,Puma MB.03,10,47,18540,7910,13.6,752872.32,45547,Retail,Bangalore,381102.32
PUM103322,Kids,Lifestyle,Puma King Match Jr FG,10,28,14930,5330,35.9,267963.64,45209,Retail,Hyd,118723.64
PUM453637,Men,Lifestyle,Puma King Platinum 21,7.5,26,14060,7550,36.1,233592.84,45127,Retail,Ahemdabad,37292.84
PUM945253,Men,Lifestyle,Puma Liberate Nitro 2,10,9,17870,7880,46.3,86365.71,45480,Retail,Delhi,15445.71
PUM898989,Men,Training,Puma Better Foam Prowl,10,,6960,4050,14.3,,44728,Retail,Jaipur,
PUM212471,Men,Training,Puma Scoot Zeros,11,38,10260,,47.6,204297.12,20/10/2023,Retail,PUNE,
PUM819301,Women,Soccer,Puma Retaliate 2 W,9,25,7750,3360,-4.4,202275,14/01/2022,Online,Channai,118275
PUM948020,Kids,RUNNING,Puma Turin Jr,,16,,4930,28.1,,45323,Retail,,
PUM158810,Women,Training,Puma Deviate Elite 3 W,8,33,5350,,42.3,101869.35,44825,Retail,Hydrabad,
PUM602443,Kids,Running,Puma Playmaker Pro Jr,4,17,,2440,4.3,,45149,Online,Kolkatta,
PUM988879,Women,Soccer,Puma Retaliate 2 W,8,36,9570,5270,29.4,243231.12,26/01/2023,Online,JAIPUR,53511.12
PUM617781,Women,Basketball,Puma King Pro FG W,11,8,10330,4970,10,74376,45570,Retail,CHENNAI,34616
PUM729806,Kids,Soccer,Puma Suede Jr,8,24,6190,,39.5,89878.8,44811,Retail,Ahmadabad,
PUM352432,Kids,Training,Puma Softride Enzo Neo Jr,7,42,6360,2910,-2.6,274065.12,44604,Online,Bangalore,-542319.72
PUM680628,Kids,Lifestyle,Puma Anzarun Lite Jr,6,12,,4640,35.5,,14/04/2022,Online,Kolkata,
PUM304438,Men,Basketball,Puma RS-X,13,11,7590,3090,28.4,59778.84,18/07/2022,Online,Ahmedabad,25788.84
PUM332949,Men,Soccer,Puma RS-X,6,1,,4160,30.8,,45565,Online,CHENNAI,
PUM320479,Men,Lifestyle,Puma Magnify Nitro 2,9,40,4850,2730,11.3,172078,45028,Online,mumbai,62878
PUM262844,Women,Soccer,Puma Stewie 2 Team W,8,14,4580,2240,18.1,52514.28,45091,Retail,Mumbay,21154.28
PUM798130,Women,Basket Ball,Puma All-Pro Nitro W,5,22,12830,6890,33.7,187138.38,45605,Retail,Hydrabad,35558.38
PUM145910,Children,Soccer,Puma Suede Jr,11,49,4510,2070,9.5,199995.95,45129,Online,hyderabad,98565.95
PUM812972,Women,Soccer,Puma King Pro FG W,12,50,3630,1350,44.2,101277,44978,Online,Chennai,33777
PUM556090,Women,Training,Puma Ella W,9,37,5530,,21.3,161028.07,20-11-2024,Retail,bangalore,
PUM277077,Kids,Training,Puma King Match Jr FG,4,30,8270,4780,14.8,211381.2,45386,Retail,Ahmadabad,67981.2
PUM993614,Men,Lifestyle,Puma Magnify Nitro 2,,43,13730,6050,48.6,303460.46,45346,Online,lucknow,43310.46
PUM618152,Men,Lifestyle,Puma Magnify Nitro 2,8,40,12750,7420,23.7,389130,,Retail,Ahmedabad,92330
PUM831618,Women,Soccer,Puma Ella W,5,23,7050,4220,0.9,160690.65,45179,Retail,Ahmedabad,63630.65
PUM234357,Women,Lifestyle,Puma Vikky v3,9,20,5340,2400,43.4,60448.8,29/10/2023,Retail,Channai,12448.8
PUM402145,Women,RUNNING,Puma Ella W,4,,11420,5270,33.3,,45239,Online,lucknow,
PUM467107,Women,Soccer,Puma Magnify Nitro 2 W,,49,15860,9420,29.6,547106.56,44622,Retail,Mubmai,85526.56
PUM460212,Kids,Lifestyle,Puma Future 7 Play FG Jr,7,34,6220,2780,49.2,107431.84,28-11-2023,Online,kolkata,12911.84
PUM490344,Women,Running,Puma Cali Dream,9,32,14860,5590,8.7,434149.76,44595,Online,Chenai,
PUM986840,Kids,Basketball,Puma Future 7 Play FG Jr,5,27,13910,5710,1.8,368809.74,45509,Retail,Bangaluru,214639.74
PUM112778,Women,Soccer,Puma Stewie 2 Team W,10,17,5250,2460,46.9,122876.6,44779,Online,hyderabad,81056.6
PUM909268,Men,Running,Puma Ultra Ultimate FG,6,9,17110,8520,,,30/03/2024,Online,BANGALORE,
PUM655641,Women,SOCCER,Puma Future Ultimate FG W,4,32,5980,2610,32.6,128976.64,45326,Online,lucknow,45456.64
PUM783707,Kids,Soccer,Puma Softride Rift Jr,11,21,4840,1850,44.2,56715.12,20-08-2023,Retail,bangalore,17865.12
PUM641373,Kids,Soccer,Puma Suede Jr,9,24,7110,3460,31.1,117570.96,44964,Retail,Bangalore,129493.18
PUM633541,Women,Run,Puma King Pro FG W,9,25,13810,8140,21.4,271366.5,44902,Online,MUMBAI,67866.5
PUM806935,Men,Soccer,Puma All-Pro Nitro,9,,9920,3900,37.3,,45376,Retail,Bangalore,
PUM905866,Women,Basketball,Puma Run XX Nitro 2,6,36,11950,5600,33.5,286083,45341,Online,Channai,84483
PUM169916,Kids,Basketball,Puma Rise Jr,9,33,13880,7870,45.4,250089.84,45051,Retail,LUCKNOW,-9620.16
PUM974199,Women,Basketball,Puma Fuse 2.0 W,9,36,11060,6590,27.9,287073.36,45650,Online,Mumbay,49833.36
PUM661363,Women,Training,Puma Run XX Nitro 2,13,22,12040,0,17.8,504853.22,45058,Online,Bangalore,
PUM575565,Men,Basketball,Puma Future Rider,8,39,5530,0,12.7,188279.91,45467,Online,,
PUM631187,Women,Soccer,Puma Cali Dream,6,20,7730,3210,2.6,150580.4,45147,Online,Pune,86380.4
PUM566532,Men,Running,Puma Suede Classic XXI,9,2,5090,1830,47.2,5375.04,44685,Online,Calcutta,7321.43
